Number of devices,Interaction,Signals,Successful rate
2,240.0,1152.0,66.666667
3,342.0,1638.0,68.253968
4,470.0,2238.0,67.410714
5,586.0,2810.0,67.261905
6,678.0,3270.0,68.154762
