Number of devices,Interaction,Signals,Successful rate
2,232.0,1112.0,67.857143
3,342.0,1638.0,68.452381
4,480.0,2272.0,67.113095
5,581.0,2765.0,67.857143
6,700.0,3332.0,67.65873
