Number of devices,Interaction,Signals,Successful rate
2,230.0,1110.0,68.154762
3,353.0,1705.0,67.063492
4,486.0,2302.0,66.666667
5,608.0,2880.0,66.547619
6,714.0,3402.0,66.964286
