Number of devices,Interaction,Signals,Successful rate
2,248.0,1192.0,65.77381
3,369.0,1761.0,66.071429
4,484.0,2292.0,66.815476
5,571.0,2755.0,67.857143
6,702.0,3366.0,67.261905
