Number of devices,Interaction,Signals,Successful rate
2,244.0,1172.0,66.071429
3,343.0,1655.0,68.055556
4,450.0,2170.0,68.452381
5,559.0,2695.0,68.571429
6,658.0,3170.0,69.146825
