Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.666667
3,339.0,1635.0,68.452381
4,470.0,2238.0,67.559524
5,561.0,2705.0,68.452381
6,650.0,3130.0,69.642857
