Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,309.0,1485.0,71.428571
4,440.0,2104.0,69.791667
5,546.0,2610.0,69.880952
6,672.0,3216.0,68.948413
