Number of devices,Interaction,Signals,Successful rate
2,212.0,1028.0,70.238095
3,335.0,1615.0,68.650794
4,428.0,2060.0,70.089286
5,553.0,2665.0,68.928571
6,674.0,3250.0,68.353175
