Number of devices,Interaction,Signals,Successful rate
1,239.0,562.0,80.357143
2,346.0,382.0,100.0
3,518.0,564.0,100.0
4,685.0,729.0,100.0
5,856.0,917.0,100.0
6,1027.0,1097.0,100.0
7,1199.0,1278.0,100.0
