Number of devices,Interaction,Signals,Successful rate
2,220.0,1052.0,70.238095
3,337.0,1625.0,68.650794
4,460.0,2204.0,68.005952
5,595.0,2795.0,67.619048
6,680.0,3280.0,68.055556
