Number of devices,Interaction,Signals,Successful rate
2,246.0,1174.0,66.369048
3,368.0,1744.0,66.468254
4,476.0,2300.0,66.517857
5,597.0,2885.0,66.309524
6,710.0,3406.0,66.964286
