Number of devices,Interaction,Signals,Successful rate
1,204.0,374.0,89.880952
2,346.0,382.0,100.0
3,518.0,564.0,100.0
4,686.0,738.0,100.0
5,856.0,917.0,100.0
6,1027.0,1097.0,100.0
7,1197.0,1276.0,100.0
