Number of devices,Interaction,Signals,Successful rate
2,240.0,1152.0,66.964286
3,361.0,1721.0,66.666667
4,470.0,2238.0,67.410714
5,581.0,2765.0,67.738095
6,702.0,3342.0,67.559524
