Number of devices,Interaction,Signals,Successful rate
2,230.0,1102.0,68.452381
3,354.0,1698.0,67.261905
4,476.0,2284.0,66.815476
5,586.0,2770.0,67.857143
6,702.0,3342.0,67.559524
