Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.369048
3,359.0,1735.0,66.269841
4,480.0,2272.0,67.113095
5,602.0,2850.0,66.904762
6,708.0,3372.0,67.162698
