Number of devices,Interaction,Signals,Successful rate
2,218.0,1050.0,69.940476
3,325.0,1565.0,69.84127
4,434.0,2106.0,69.196429
5,576.0,2720.0,68.333333
6,680.0,3280.0,68.055556
