Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,343.0,1655.0,68.055556
4,474.0,2242.0,67.559524
5,584.0,2800.0,67.380952
6,708.0,3396.0,66.964286
