Number of devices,Interaction,Signals,Successful rate
2,234.0,1122.0,67.559524
3,354.0,1698.0,67.063492
4,492.0,2316.0,66.369048
5,600.0,2840.0,66.904762
6,712.0,3344.0,67.65873
