Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,67.261905
3,360.0,1728.0,66.666667
4,474.0,2290.0,66.666667
5,591.0,2855.0,66.666667
6,748.0,3500.0,66.170635
