Number of devices,Interaction,Signals,Successful rate
2,216.0,1048.0,69.642857
3,315.0,1515.0,70.833333
4,432.0,2080.0,69.791667
5,529.0,2545.0,70.357143
6,620.0,3004.0,70.734127
