Number of devices,Interaction,Signals,Successful rate
2,216.0,1040.0,70.238095
3,326.0,1582.0,69.246032
4,424.0,2040.0,70.386905
5,552.0,2640.0,69.404762
6,672.0,3216.0,68.650794
