Number of devices,Interaction,Signals,Successful rate
2,218.0,1058.0,69.345238
3,319.0,1535.0,70.436508
4,448.0,2160.0,68.60119
5,570.0,2730.0,68.095238
6,680.0,3280.0,68.055556
