Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,346.0,1658.0,67.857143
4,470.0,2238.0,67.410714
5,581.0,2805.0,67.261905
6,724.0,3428.0,66.765873
