Number of devices,Interaction,Signals,Successful rate
2,248.0,1192.0,65.47619
3,351.0,1695.0,67.261905
4,484.0,2292.0,66.815476
5,609.0,2865.0,66.785714
6,708.0,3348.0,67.65873
