Number of devices,Interaction,Signals,Successful rate
2,228.0,1108.0,67.857143
3,328.0,1592.0,69.047619
4,446.0,2134.0,69.047619
5,591.0,2775.0,67.738095
6,704.0,3352.0,67.460317
