Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.666667
3,370.0,1754.0,66.269841
4,484.0,2324.0,66.220238
5,593.0,2865.0,66.547619
6,724.0,3452.0,66.468254
