Number of devices,Interaction,Signals,Successful rate
2,214.0,1030.0,70.535714
3,323.0,1555.0,70.039683
4,450.0,2154.0,68.75
5,545.0,2625.0,69.404762
6,660.0,3156.0,69.444444
