Number of devices,Interaction,Signals,Successful rate
2,238.0,1142.0,66.964286
3,342.0,1638.0,68.452381
4,456.0,2200.0,68.005952
5,601.0,2825.0,67.261905
6,706.0,3386.0,67.063492
