Number of devices,Interaction,Signals,Successful rate
2,236.0,1148.0,66.666667
3,357.0,1725.0,66.468254
4,458.0,2226.0,67.410714
5,576.0,2800.0,67.142857
6,702.0,3390.0,66.964286
