Number of devices,Interaction,Signals,Successful rate
2,234.0,1138.0,66.964286
3,334.0,1622.0,68.452381
4,456.0,2200.0,68.005952
5,594.0,2810.0,67.380952
6,692.0,3340.0,67.460317
