Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.964286
3,350.0,1678.0,67.65873
4,464.0,2240.0,67.410714
5,599.0,2815.0,67.261905
6,708.0,3372.0,67.162698
