Number of devices,Interaction,Signals,Successful rate
2,246.0,1182.0,65.77381
3,351.0,1695.0,67.261905
4,472.0,2280.0,66.815476
5,602.0,2850.0,66.904762
6,698.0,3370.0,67.162698
