Number of devices,Interaction,Signals,Successful rate
2,200.0,968.0,72.02381
3,323.0,1555.0,70.039683
4,416.0,2000.0,70.982143
5,527.0,2535.0,70.47619
6,660.0,3156.0,69.543651
