Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.369048
3,362.0,1714.0,67.063492
4,468.0,2260.0,67.113095
5,583.0,2815.0,67.142857
6,690.0,3330.0,67.559524
