Number of devices,Interaction,Signals,Successful rate
2,192.0,920.0,73.809524
3,309.0,1485.0,71.428571
4,408.0,1944.0,72.02381
5,526.0,2510.0,70.952381
6,668.0,3172.0,69.345238
