Number of devices,Interaction,Signals,Successful rate
2,236.0,1148.0,66.666667
3,369.0,1761.0,66.071429
4,482.0,2330.0,66.071429
5,592.0,2840.0,66.904762
6,702.0,3390.0,66.964286
