Number of devices,Interaction,Signals,Successful rate
2,236.0,1132.0,67.559524
3,338.0,1618.0,69.047619
4,448.0,2144.0,69.047619
5,558.0,2670.0,69.047619
6,694.0,3254.0,68.551587
