Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,325.0,1565.0,69.84127
4,446.0,2150.0,68.60119
5,552.0,2680.0,68.571429
6,684.0,3276.0,68.055556
