Number of devices,Interaction,Signals,Successful rate
2,194.0,930.0,73.511905
3,316.0,1508.0,71.230159
4,436.0,2100.0,69.494048
5,533.0,2565.0,70.119048
6,652.0,3140.0,69.543651
