Number of devices,Interaction,Signals,Successful rate
2,236.0,1132.0,67.261905
3,359.0,1711.0,66.865079
4,470.0,2270.0,66.815476
5,603.0,2835.0,67.142857
6,694.0,3302.0,67.857143
