Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,345.0,1665.0,67.65873
4,478.0,2278.0,66.964286
5,587.0,2835.0,66.904762
6,712.0,3392.0,67.063492
