Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.369048
3,364.0,1748.0,66.269841
4,470.0,2270.0,66.964286
5,594.0,2810.0,67.380952
6,686.0,3310.0,67.65873
