Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,67.261905
3,351.0,1695.0,67.063492
4,468.0,2260.0,66.964286
5,577.0,2785.0,67.5
6,704.0,3328.0,67.65873
