Number of devices,Interaction,Signals,Successful rate
2,248.0,1192.0,65.47619
3,354.0,1698.0,67.460317
4,480.0,2288.0,66.815476
5,580.0,2780.0,67.619048
6,712.0,3368.0,67.361111
