Number of devices,Interaction,Signals,Successful rate
2,210.0,1010.0,71.130952
3,313.0,1505.0,71.031746
4,446.0,2134.0,69.047619
5,593.0,2785.0,67.857143
6,718.0,3350.0,67.65873
