Number of devices,Interaction,Signals,Successful rate
2,234.0,1130.0,67.559524
3,336.0,1608.0,69.246032
4,428.0,2044.0,70.535714
5,523.0,2515.0,70.714286
6,650.0,3106.0,69.940476
