Number of devices,Interaction,Signals,Successful rate
2,244.0,1172.0,66.071429
3,359.0,1711.0,66.865079
4,462.0,2182.0,68.452381
5,554.0,2650.0,69.285714
6,686.0,3238.0,68.650794
