Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,359.0,1735.0,66.468254
4,474.0,2290.0,66.666667
5,591.0,2855.0,66.666667
6,734.0,3430.0,66.865079
