Number of devices,Interaction,Signals,Successful rate
2,230.0,1110.0,68.154762
3,325.0,1565.0,69.84127
4,446.0,2134.0,69.196429
5,577.0,2745.0,68.095238
6,688.0,3320.0,67.65873
