Number of devices,Interaction,Signals,Successful rate
2,240.0,1152.0,66.666667
3,361.0,1721.0,66.666667
4,466.0,2218.0,67.857143
5,599.0,2815.0,67.380952
6,702.0,3366.0,67.261905
