Number of devices,Interaction,Signals,Successful rate
2,194.0,938.0,72.916667
3,315.0,1515.0,70.833333
4,402.0,1930.0,72.02381
5,541.0,2605.0,69.642857
6,666.0,3186.0,69.146825
