Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.666667
3,341.0,1645.0,68.253968
4,464.0,2224.0,67.708333
5,583.0,2775.0,67.738095
6,710.0,3334.0,67.757937
