Number of devices,Interaction,Signals,Successful rate
2,218.0,1058.0,69.345238
3,326.0,1582.0,69.246032
4,462.0,2214.0,67.857143
5,599.0,2815.0,67.261905
6,694.0,3350.0,67.361111
