Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.964286
3,363.0,1731.0,66.468254
4,468.0,2260.0,67.113095
5,583.0,2815.0,67.142857
6,734.0,3454.0,66.56746
