Number of devices,Interaction,Signals,Successful rate
2,238.0,1142.0,66.964286
3,350.0,1702.0,66.865079
4,462.0,2230.0,67.410714
5,581.0,2805.0,67.261905
6,720.0,3408.0,66.964286
