Number of devices,Interaction,Signals,Successful rate
2,244.0,1172.0,66.369048
3,364.0,1748.0,66.269841
4,472.0,2280.0,66.815476
5,589.0,2845.0,66.785714
6,738.0,3474.0,66.369048
