Number of devices,Interaction,Signals,Successful rate
1,247.0,606.0,77.97619
2,350.0,396.0,100.0
3,518.0,564.0,100.0
4,685.0,729.0,100.0
5,856.0,917.0,100.0
6,1028.0,1098.0,100.0
7,1198.0,1277.0,100.0
