Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.071429
3,355.0,1691.0,67.460317
4,474.0,2258.0,67.261905
5,574.0,2750.0,67.97619
6,674.0,3226.0,68.75
