Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.071429
3,351.0,1695.0,67.063492
4,464.0,2208.0,68.005952
5,561.0,2665.0,69.285714
6,684.0,3276.0,68.253968
