Number of devices,Interaction,Signals,Successful rate
1,200.0,352.0,91.071429
2,345.0,381.0,100.0
3,514.0,557.0,100.0
4,686.0,738.0,100.0
5,857.0,918.0,100.0
6,1027.0,1097.0,100.0
7,1200.0,1287.0,100.0
