Number of devices,Interaction,Signals,Successful rate
2,214.0,1038.0,69.940476
3,337.0,1625.0,68.650794
4,438.0,2110.0,69.345238
5,560.0,2680.0,68.690476
6,686.0,3238.0,68.551587
