Number of devices,Interaction,Signals,Successful rate
2,216.0,1048.0,69.642857
3,321.0,1545.0,70.238095
4,446.0,2150.0,68.75
5,564.0,2700.0,68.690476
6,680.0,3280.0,68.055556
