Number of devices,Interaction,Signals,Successful rate
2,246.0,1182.0,65.77381
3,367.0,1751.0,66.071429
4,476.0,2300.0,66.369048
5,616.0,2920.0,66.071429
6,742.0,3494.0,66.170635
