Number of devices,Interaction,Signals,Successful rate
1,250.0,627.0,76.190476
2,347.0,383.0,100.0
3,517.0,563.0,100.0
4,686.0,738.0,100.0
5,857.0,918.0,100.0
6,1028.0,1098.0,100.0
7,1199.0,1278.0,100.0
